Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,7,0,2647,174990,194433,874,874,874,2,4,8,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,2,1,986,69336,86670,326,326,326,1,4,4,3,3,4,0
2,8,1,2796,127956,159944,923,923,923,2,4,8,3,3,4,1
2,6,1,804,49275,54750,266,266,266,1,6,6,1,1,4,2
6,10,1,1033,79616,99519,341,341,341,1,8,8,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
