Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,945,48979,61223,0,0,0,1,2,2,3,3,4,0
1,6,0,933,48591,60738,0,0,0,1,6,6,2,2,4,1
2,4,0,948,49243,61553,0,0,0,1,6,6,3,3,4,2
4,8,0,944,49120,61400,0,0,0,1,6,6,2,2,4,3
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
6,8,0,1017,152976,166220,0,0,0,2,6,6,1,1,4,9
0,2,1,957,55931,62145,0,0,0,1,4,4,1,1,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
