Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,935,75007,93758,309,309,309,1,2,2,3,3,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,1,1159,61557,76946,383,383,383,1,4,4,3,3,3,0
0,4,1,3014,176084,195648,995,995,995,2,6,12,1,1,3,1
4,7,1,2587,131061,163826,854,854,854,2,4,8,3,3,3,2
5,9,1,2613,167346,185940,863,863,863,2,54,8,1,1,3,3
10,9,1,2521,129592,161989,832,832,832,2,56,12,2,2,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
