Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,2589,146408,183010,855,855,855,2,52,4,3,3,3,0
0,7,0,2727,153320,191649,900,900,900,2,58,16,3,3,3,1
9,10,0,624,3516,4395,206,206,206,1,4,4,2,2,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,9,0,1925,187858,209822,636,636,636,3,6,10,1,1,3,4
0,1,1,1564,80614,100767,517,517,517,2,2,4,3,3,3,0
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,2056,190294,212867,679,679,679,3,8,14,1,1,3,5
