Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,997,58196,64662,0,0,0,1,6,6,1,1,4,0
1,6,0,973,56604,62893,0,0,0,1,6,6,1,1,4,1
4,8,0,2492,129998,162497,0,0,0,2,54,8,2,2,4,2
6,8,0,2511,146452,162724,0,0,0,2,56,12,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,2,1,1013,52718,65897,0,0,0,1,8,8,2,2,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,953,149706,162132,0,0,0,2,8,8,1,1,4,5
