Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1035,53720,67149,0,0,0,1,52,2,3,3,4,0
1,6,0,2497,129598,161997,0,0,0,2,56,12,2,2,4,1
0,2,1,983,51089,63861,0,0,0,1,56,6,2,2,4,0
4,8,1,2490,145768,161964,0,0,0,2,4,8,1,1,4,1
6,8,1,2433,141720,157466,0,0,0,2,4,8,1,1,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,988,151147,163933,0,0,0,2,6,6,1,1,4,8
