Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,988,58167,64630,0,0,0,1,2,2,1,1,4,0
0,2,0,984,51360,64199,0,0,0,1,4,4,2,2,4,1
2,4,0,936,48940,61174,0,0,0,1,4,4,3,3,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,6,1,977,57457,63841,0,0,0,1,6,6,1,1,4,0
4,8,1,953,55776,61973,0,0,0,1,4,4,1,1,4,1
6,8,1,964,56546,62828,0,0,0,1,4,4,1,1,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
