Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
0,1,1,960,50305,62881,0,0,0,1,2,2,2,2,3,0
0,4,1,2516,130637,163296,0,0,0,2,2,4,3,3,3,1
0,5,1,2591,134268,167834,0,0,0,2,54,8,3,3,3,2
4,5,1,2422,125953,157441,0,0,0,2,52,4,3,3,3,3
4,9,1,2465,127776,159720,0,0,0,2,54,8,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,9
