Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,2604,135260,169074,0,0,0,2,4,8,3,3,3,0
0,9,0,1354,70590,88237,0,0,0,1,6,6,3,3,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,5,0,1155,160104,175129,0,0,0,2,4,4,1,1,3,7
0,4,1,1317,68384,85480,0,0,0,1,2,2,3,3,3,0
4,9,1,1142,59316,74144,0,0,0,1,4,4,2,2,3,1
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
