Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,1,1,996,58603,65114,0,0,0,1,2,2,1,1,3,0
0,5,1,2373,122781,153476,0,0,0,2,8,16,2,2,3,1
1,4,1,2470,144340,160377,0,0,0,2,4,8,1,1,3,2
4,5,1,1000,51916,64895,0,0,0,1,2,2,3,3,3,3
4,9,1,1028,53544,66930,0,0,0,1,6,6,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,1016,152483,165603,0,0,0,2,6,6,1,1,3,9
