Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,0,1,897,44429,55536,297,297,297,1,2,2,2,2,3,0
1,7,1,2876,137324,171654,950,950,950,2,56,12,2,2,3,1
1,4,1,2608,147141,183926,861,861,861,2,4,8,2,2,3,2
5,10,1,1164,80649,89609,385,385,385,1,4,4,1,1,3,3
10,9,1,1387,49480,61850,458,458,458,1,4,4,3,3,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
5,7,1,1409,167919,184898,465,465,465,2,4,4,1,1,3,9
