Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,2421,129566,161957,799,799,799,2,2,4,3,3,4,0
2,4,0,2993,162583,203228,988,988,988,3,4,12,2,2,4,1
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,10,1,2345,137969,153298,774,774,774,2,56,12,1,1,4,0
2,6,1,2679,151844,189805,885,885,885,2,56,12,2,2,4,1
7,10,1,2961,133785,167231,978,978,978,2,2,4,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
