Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2492,129410,161762,0,0,0,2,6,12,2,2,4,0
2,4,0,2603,152584,169537,0,0,0,2,4,8,1,1,4,1
4,8,0,2509,146705,163005,0,0,0,2,4,8,1,1,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,6,1,2465,144604,160671,0,0,0,2,56,12,1,1,4,0
6,8,1,2501,146106,162339,0,0,0,2,54,8,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
