Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,868,79908,99885,287,287,287,1,52,2,2,2,4,0
7,10,0,1642,91196,113994,542,542,542,2,52,4,3,3,4,1
0,6,0,2816,153176,191470,930,930,930,2,54,8,3,3,4,2
2,10,0,1811,86658,108322,598,598,598,2,156,12,3,3,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,2855,130129,162661,943,943,943,2,52,4,3,3,4,0
4,2,1,2576,158199,175776,851,851,851,2,54,8,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
