Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,6,0,2522,147510,163900,0,0,0,2,106,12,1,1,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,994,58285,64761,0,0,0,1,54,4,1,1,4,0
4,8,1,2457,144080,160088,0,0,0,2,54,8,1,1,4,1
6,8,1,2472,144654,160726,0,0,0,2,4,8,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,1,1,964,156212,162457,0,0,0,2,54,4,1,1,4,6
2,4,1,966,156253,162503,0,0,0,2,58,8,1,1,4,7
