Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,0,0,991,81316,101644,328,328,328,2,4,8,2,2,4,0
1,2,0,963,54040,67550,318,318,318,1,2,2,2,2,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,7,1,2470,170079,188976,816,816,816,2,6,12,1,1,4,0
2,8,1,2817,171134,190148,930,930,930,2,4,8,1,1,4,1
4,8,1,2386,140435,175543,788,788,788,2,4,8,3,3,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,1544,168267,185333,510,510,510,2,6,6,1,1,4,8
