Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,6,0,2502,130393,162991,0,0,0,2,56,12,2,2,4,0
0,2,1,985,51440,64299,0,0,0,1,6,6,3,3,4,0
4,8,1,2464,127948,159935,0,0,0,2,4,8,3,3,4,1
6,8,1,2485,129479,161848,0,0,0,2,4,8,3,3,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,1,1,1027,159754,166393,0,0,0,2,4,4,1,1,4,7
2,4,1,951,149284,161605,0,0,0,2,6,6,1,1,4,8
