Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,1998,103704,129629,0,0,0,2,4,8,2,2,3,0
9,10,0,2508,130951,163688,0,0,0,2,56,12,3,3,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
0,4,0,900,147012,158764,0,0,0,2,4,4,1,1,3,6
4,5,1,1000,58253,64725,0,0,0,1,2,2,1,1,3,0
4,9,1,2526,147735,164150,0,0,0,2,54,8,1,1,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
