Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,7,0,1227,66076,73417,405,405,405,1,56,6,1,1,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,5,0,835,145591,156988,276,276,276,2,6,6,1,1,3,6
1,0,1,881,46814,58517,291,291,291,1,2,2,3,3,3,0
5,9,1,2157,106765,133456,712,712,712,2,54,8,2,2,3,1
4,10,1,1329,67144,83929,439,439,439,1,8,8,2,2,3,2
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,200,106570,108212,66,66,66,2,4,4,1,1,3,5
