Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,1458,63613,79516,482,482,482,1,4,4,2,2,4,0
4,10,0,894,57860,72325,296,296,296,1,56,6,3,3,4,1
6,7,0,2293,121718,152147,757,757,757,2,56,12,3,3,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,0
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,971,176395,195493,321,321,321,2,4,4,1,1,4,3
1,2,1,1300,173152,191439,429,429,429,2,4,4,1,1,4,4
2,7,1,3131,244185,280231,1034,1034,1034,3,8,14,1,1,4,5
