Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
9,10,0,186,10734,11926,0,0,0,1,4,4,1,1,3,0
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,1,0,1339,169724,187154,0,0,0,2,4,4,1,1,3,3
4,9,0,1796,204951,216612,0,0,0,3,6,10,1,1,3,4
0,4,1,1348,69981,87476,0,0,0,1,2,2,2,2,3,0
0,5,1,1704,99641,110712,0,0,0,2,4,8,1,1,3,1
4,5,1,1748,90872,113590,0,0,0,2,2,4,2,2,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
