Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,1,0,1414,57245,63605,467,467,467,1,2,2,1,1,4,0
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,7,1,2731,151760,189700,902,902,902,2,56,12,3,3,4,0
6,10,1,2724,161252,201564,899,899,899,3,6,18,2,2,4,1
8,7,1,2473,123499,154373,817,817,817,2,4,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,1554,170192,187739,513,513,513,2,4,4,1,1,4,6
1,4,1,1242,169028,176697,410,410,410,2,6,6,1,1,4,7
