Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,983,54760,68450,325,325,325,1,52,2,3,3,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,6,1,1494,76836,96045,494,494,494,1,56,6,2,2,4,0
2,1,1,1265,61758,68619,418,418,418,1,2,2,1,1,4,1
1,6,1,2853,150624,167359,942,942,942,2,6,12,1,1,4,2
4,6,1,1127,74131,92663,372,372,372,1,2,2,2,2,4,3
8,7,1,3036,154703,193378,1002,1002,1002,2,2,4,2,2,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,10
