Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,6,0,994,161525,176906,329,329,329,2,4,4,1,1,4,0
2,6,1,1425,65208,81510,471,471,471,1,6,6,2,2,4,0
1,0,1,1285,45913,51014,425,425,425,1,2,2,1,1,4,1
6,10,1,3016,181531,201701,996,996,996,3,58,24,1,1,4,2
7,10,1,2626,130591,163238,867,867,867,2,6,12,2,2,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
1,2,1,1173,178759,187509,388,388,388,2,4,4,1,1,4,9
