Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,4,0,1157,65374,81717,382,382,382,1,4,4,2,2,4,0
8,6,0,950,49855,62318,314,314,314,1,6,6,3,3,4,1
2,7,0,830,92322,102579,274,274,274,2,4,8,1,1,4,2
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,8,0,1044,155422,169277,345,345,345,2,6,6,1,1,4,6
2,1,1,1411,82977,103721,466,466,466,2,2,4,3,3,4,0
4,6,1,766,72441,80489,253,253,253,1,2,2,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
