Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1003,58985,65538,0,0,0,1,2,2,1,1,4,0
0,2,0,924,48180,60224,0,0,0,1,6,6,2,2,4,1
2,4,0,922,48196,60245,0,0,0,1,4,4,3,3,4,2
4,8,0,978,57423,63803,0,0,0,1,4,4,1,1,4,3
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
6,8,0,992,151748,164684,0,0,0,2,8,8,1,1,4,7
1,6,1,959,50081,62601,0,0,0,1,6,6,3,3,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
