Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,987,57170,63522,0,0,0,1,2,2,1,1,4,0
0,2,1,943,48729,60911,0,0,0,1,4,4,3,3,4,0
1,6,1,2464,128714,160892,0,0,0,2,6,12,2,2,4,1
4,8,1,2523,148119,164576,0,0,0,2,54,8,1,1,4,2
6,8,1,2507,130198,162747,0,0,0,2,56,12,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,4,1,954,149811,162263,0,0,0,2,8,8,1,1,4,9
