Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,2498,145882,162091,0,0,0,2,54,8,1,1,3,0
4,5,0,2494,129460,161825,0,0,0,2,52,4,2,2,3,1
4,9,0,2530,131714,164642,0,0,0,2,56,12,2,2,3,2
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,1,0,948,149304,161630,0,0,0,2,54,4,1,1,3,4
0,4,0,965,150380,162974,0,0,0,2,4,4,1,1,3,5
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,0
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
