Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
6,7,1,1020,60150,75187,337,337,337,1,56,6,2,2,4,0
2,1,1,1229,54188,60208,406,406,406,1,8,8,1,1,4,1
1,8,1,2738,144462,160513,904,904,904,2,56,12,1,1,4,2
4,6,1,1496,57265,63627,494,494,494,1,52,2,1,1,4,3
8,6,1,2602,128352,160439,859,859,859,2,54,8,3,3,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,9
2,4,1,1497,159106,165673,495,495,495,2,6,6,1,1,4,10
