Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
1,0,1,918,72668,90834,303,303,303,1,2,2,2,2,3,0
1,5,1,2769,147800,184750,914,914,914,2,54,8,2,2,3,1
0,7,1,2998,152083,190103,990,990,990,2,56,12,3,3,3,2
5,10,1,2652,152834,169815,876,876,876,2,4,8,1,1,3,3
4,10,1,2483,130848,163559,820,820,820,2,8,16,3,3,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,9
