Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1137,76340,95425,376,376,376,1,2,2,2,2,3,0
5,10,0,2460,179258,199175,812,812,812,2,4,8,1,1,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,2992,238333,272916,988,988,988,3,6,10,1,1,3,4
1,5,1,1306,47378,59222,431,431,431,1,6,6,2,2,3,0
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,7,1,2650,251644,289554,875,875,875,3,6,10,1,1,3,5
