Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
1,4,1,2431,129228,161535,803,803,803,2,4,8,2,2,3,0
1,0,1,1196,66331,82913,395,395,395,1,2,2,3,3,3,1
0,5,1,2394,120450,150562,791,791,791,2,56,12,2,2,3,2
4,10,1,3055,139957,174946,1009,1009,1009,2,56,12,3,3,3,3
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
5,7,1,2360,239448,274309,779,779,779,3,4,6,1,1,3,8
