Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,7,0,1014,50515,56127,335,335,335,1,8,8,1,1,3,0
5,9,0,2760,130063,162578,911,911,911,2,54,8,2,2,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,1,0,1206,167926,175473,398,398,398,2,4,4,1,1,3,4
1,4,0,1262,144747,155933,417,417,417,2,6,6,1,1,3,5
4,5,0,949,147814,159767,314,314,314,2,4,4,1,1,3,6
10,9,1,2852,151734,168593,942,942,942,2,54,8,1,1,3,0
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
