Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,995,51763,64703,0,0,0,1,4,4,2,2,3,0
9,10,0,2435,126470,158087,0,0,0,2,54,8,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
0,1,1,981,57664,64071,0,0,0,1,2,2,1,1,3,0
0,4,1,1002,59110,65677,0,0,0,1,2,2,1,1,3,1
4,5,1,998,58262,64735,0,0,0,1,2,2,1,1,3,2
4,9,1,2459,144054,160060,0,0,0,2,54,8,1,1,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
