Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,1,0,1376,183802,193113,455,455,455,2,4,4,1,1,3,2
0,4,1,753,64810,81012,249,249,249,1,2,2,2,2,3,0
0,5,1,2736,133260,166575,903,903,903,2,4,8,3,3,3,1
5,4,1,3004,132116,165145,992,992,992,2,2,4,3,3,3,2
4,9,1,2667,162603,180670,881,881,881,2,6,12,1,1,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,7
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,8
