Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1249,86191,95767,413,413,413,1,6,6,1,1,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
4,10,1,1310,75179,93973,433,433,433,1,6,6,3,3,4,0
2,8,1,2971,153618,192022,981,981,981,2,4,8,3,3,4,1
8,7,1,2760,141864,177330,911,911,911,2,2,4,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,2,1,965,174950,183277,319,319,319,2,4,4,1,1,4,7
1,4,1,1061,170560,188200,351,351,351,2,6,6,1,1,4,8
