Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,7,0,2594,151971,189963,857,857,857,2,58,16,2,2,3,0
5,10,0,1170,50197,62746,387,387,387,1,4,4,2,2,3,1
9,10,0,1436,83619,104523,474,474,474,2,4,8,3,3,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,7
0,4,1,1230,86189,107736,406,406,406,2,2,4,2,2,3,0
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,7,1,1265,179828,199784,418,418,418,2,4,4,1,1,3,5
