Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,1343,51983,64978,444,444,444,1,54,4,3,3,3,0
9,10,0,2890,144983,181228,954,954,954,2,104,8,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
5,7,1,2376,161915,202393,785,785,785,3,52,6,2,2,3,0
1,0,1,1232,52270,65337,407,407,407,1,52,2,3,3,3,1
0,4,1,1254,72271,90338,414,414,414,1,52,2,2,2,3,2
5,4,1,1357,78500,98124,448,448,448,1,2,2,3,3,3,3
