Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,875,45741,57176,0,0,0,1,54,4,3,3,3,0
4,9,0,2554,133117,166396,0,0,0,2,104,8,3,3,3,1
9,10,0,2510,146246,162495,0,0,0,2,104,8,1,1,3,2
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,7
0,1,1,1050,54832,68540,0,0,0,1,52,2,2,2,3,0
1,4,1,933,54590,60655,0,0,0,1,4,4,1,1,3,1
4,5,1,978,50511,63138,0,0,0,1,2,2,3,3,3,2
