Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,6,0,2738,146036,182544,904,904,904,2,108,16,2,2,4,0
4,6,0,2637,142264,177830,871,871,871,2,52,4,2,2,4,1
4,7,0,3145,132948,166184,1038,1038,1038,2,56,12,2,2,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
6,8,1,2626,140342,175427,867,867,867,2,54,8,3,3,4,0
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,2489,231432,264289,822,822,822,3,56,10,1,1,4,3
