Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,8,0,2477,128480,160600,0,0,0,2,54,8,3,3,4,0
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,2512,147353,163725,0,0,0,2,104,8,1,1,4,0
1,6,1,2541,148750,165277,0,0,0,2,106,12,1,1,4,1
2,4,1,2514,130871,163588,0,0,0,2,104,8,3,3,4,2
6,8,1,2553,149161,165734,0,0,0,2,54,8,1,1,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
