Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,6,0,2082,122962,153702,688,688,688,2,54,8,2,2,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,10,0,2170,222165,235738,717,717,717,3,4,6,1,1,4,5
4,7,1,2472,130517,163146,816,816,816,2,54,8,2,2,4,0
2,1,1,1705,96057,106729,563,563,563,2,2,4,1,1,4,1
2,4,1,2241,125711,157138,740,740,740,2,54,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,1692,207036,218928,559,559,559,3,4,6,1,1,4,5
