Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1316,106872,118746,435,435,435,2,2,4,1,1,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,4,0,1253,196531,207256,414,414,414,3,4,6,1,1,3,4
1,7,1,1240,85943,107428,410,410,410,2,58,16,2,2,3,0
4,5,1,1142,66750,74166,377,377,377,1,2,2,1,1,3,1
10,9,1,1220,65833,82291,403,403,403,1,4,4,3,3,3,2
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
5,9,1,1635,195206,205784,540,540,540,3,6,10,1,1,3,7
