Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,917,47867,59833,0,0,0,1,52,2,2,2,4,0
6,8,0,2511,130708,163384,0,0,0,2,54,8,2,2,4,1
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,2,1,2560,149684,166315,0,0,0,2,56,12,1,1,4,0
1,6,1,1017,53072,66339,0,0,0,1,56,6,3,3,4,1
2,4,1,2454,127468,159335,0,0,0,2,54,8,2,2,4,2
4,8,1,2458,127819,159773,0,0,0,2,54,8,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
