Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,971,50396,62994,0,0,0,1,6,6,3,3,4,0
4,8,0,2541,133049,166311,0,0,0,2,104,8,3,3,4,1
6,8,0,2489,129029,161286,0,0,0,2,104,8,2,2,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,2,1,931,48337,60421,0,0,0,1,4,4,2,2,4,0
1,6,1,2517,130688,163360,0,0,0,2,56,12,2,2,4,1
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,1,1,926,153810,159788,0,0,0,2,4,4,1,1,4,6
