Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,6,0,1332,74392,92990,440,440,440,1,52,2,2,2,4,0
6,10,0,2841,171505,190561,938,938,938,2,156,12,1,1,4,1
1,2,0,912,72274,90342,301,301,301,1,2,2,2,2,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,10,1,2853,151476,189345,942,942,942,2,156,12,2,2,4,0
0,2,1,1186,44958,49953,392,392,392,1,4,4,1,1,4,1
0,6,1,2914,132124,165155,962,962,962,2,54,8,3,3,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
