Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
4,8,0,1575,93178,116472,520,520,520,2,4,8,3,3,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
2,0,1,1914,95705,106338,632,632,632,2,4,8,1,1,4,0
1,7,1,1665,86214,95793,550,550,550,1,6,6,1,1,4,1
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,1599,214736,243419,528,528,528,3,4,6,1,1,4,5
1,4,1,1682,214112,242640,556,556,556,3,6,10,1,1,4,6
2,7,1,1643,216179,229087,543,543,543,3,6,10,1,1,4,7
