Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,1440,42324,52905,476,476,476,1,2,2,2,2,3,0
10,9,0,840,84621,94023,278,278,278,1,4,4,1,1,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,1301,170974,178859,430,430,430,2,6,6,1,1,3,5
4,5,0,1111,175836,184262,367,367,367,2,10,10,1,1,3,6
0,7,1,987,62269,77836,326,326,326,1,58,8,3,3,3,0
0,9,1,1033,60814,76017,341,341,341,1,10,10,2,2,3,1
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
