Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
10,9,0,855,66834,83542,283,283,283,1,4,4,3,3,3,0
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,9,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,1375,179785,188649,454,454,454,2,6,6,1,1,3,4
1,5,0,3235,238696,273369,1068,1068,1068,3,6,10,1,1,3,5
4,5,0,832,183913,193236,275,275,275,2,4,4,1,1,3,6
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,0
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
9,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
5,9,1,1505,161499,176873,497,497,497,2,6,6,1,1,3,4
