Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,0,0,1248,78982,87757,412,412,412,1,4,4,1,1,4,0
0,4,0,1210,75763,84181,400,400,400,1,2,2,1,1,4,1
6,7,0,827,53757,59730,273,273,273,1,6,6,1,1,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,1,1,1069,60232,75289,353,353,353,1,2,2,2,2,4,0
2,6,1,1451,48654,60817,479,479,479,1,8,8,2,2,4,1
6,8,1,1263,71375,89218,417,417,417,1,4,4,3,3,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
