Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,5,0,1402,72862,91077,0,0,0,1,4,4,2,2,3,0
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,1,0,1308,167894,184867,0,0,0,2,4,4,1,1,3,3
0,4,0,1348,170006,187507,0,0,0,2,4,4,1,1,3,4
4,5,0,1143,166924,174360,0,0,0,2,4,4,1,1,3,5
4,9,0,1178,161316,176644,0,0,0,2,6,6,1,1,3,6
0,9,1,1363,79758,88620,0,0,0,1,6,6,1,1,3,0
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,1
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
