Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,7,0,1193,57759,72198,394,394,394,1,6,6,3,3,3,0
9,10,0,2523,177456,197173,833,833,833,2,54,8,1,1,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,6
0,1,1,1286,71922,79913,425,425,425,1,2,2,1,1,3,0
5,10,1,2504,158732,198414,827,827,827,2,4,8,3,3,3,1
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,2
5,7,1,880,191403,201558,291,291,291,3,4,6,1,1,3,3
