Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2909,146060,182575,960,960,960,2,54,8,3,3,4,0
2,6,0,2544,143280,179100,840,840,840,2,56,12,2,2,4,1
4,8,0,2558,148826,186032,845,845,845,2,104,8,3,3,4,2
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,8,1,2624,153261,170290,866,866,866,2,56,12,1,1,4,0
2,4,1,1054,50298,62872,348,348,348,1,54,4,2,2,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,1,1,1545,173133,191416,510,510,510,2,54,4,1,1,4,4
