Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,0
1,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
0,1,0,929,154252,160279,0,0,0,2,4,4,1,1,3,4
0,4,1,954,49656,62069,0,0,0,1,2,2,2,2,3,0
0,5,1,938,48661,60826,0,0,0,1,4,4,2,2,3,1
4,5,1,894,46423,58028,0,0,0,1,2,2,2,2,3,2
4,9,1,2502,129569,161961,0,0,0,2,54,8,3,3,3,3
9,10,1,2522,147672,164080,0,0,0,2,54,8,1,1,3,4
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
