Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1016,59564,66182,0,0,0,1,2,2,1,1,4,0
1,6,0,2415,125357,156696,0,0,0,2,56,12,2,2,4,1
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
0,2,1,999,51819,64773,0,0,0,1,4,4,3,3,4,0
2,4,1,2644,137435,171793,0,0,0,2,56,12,2,2,4,1
4,8,1,1639,85303,106628,0,0,0,2,6,12,3,3,4,2
6,8,1,1739,90316,112894,0,0,0,2,4,8,2,2,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
