Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,928,54703,60781,0,0,0,1,4,4,1,1,4,0
1,6,0,955,49448,61810,0,0,0,1,6,6,2,2,4,1
4,8,0,906,47260,59074,0,0,0,1,6,6,3,3,4,2
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,7
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,8
6,8,1,971,50510,63137,0,0,0,1,4,4,3,3,4,0
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,2
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,1,1,1001,152096,165119,0,0,0,2,4,4,1,1,4,4
2,4,1,940,149007,161258,0,0,0,2,6,6,1,1,4,5
