Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,2,0,923,73831,82034,305,305,305,1,2,2,1,1,4,0
2,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,7,1,1403,42341,52926,463,463,463,1,56,6,2,2,4,0
6,7,1,1378,45492,56864,455,455,455,1,56,6,2,2,4,1
2,0,1,1234,68867,76518,408,408,408,1,4,4,1,1,4,2
7,8,1,1473,56112,62346,487,487,487,1,4,4,1,1,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,1303,148034,153371,430,430,430,2,6,6,1,1,4,8
