Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,2,0,2512,147429,163810,0,0,0,2,56,12,1,1,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
6,8,0,1680,187369,209211,0,0,0,3,8,14,1,1,4,5
1,6,1,1016,59515,66127,0,0,0,1,6,6,1,1,4,0
2,4,1,2482,129606,162007,0,0,0,2,54,8,3,3,4,1
4,8,1,1758,91227,114033,0,0,0,2,4,8,3,3,4,2
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,1,1,941,148774,160967,0,0,0,2,8,8,1,1,4,5
