Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
1,0,0,968,61030,67811,320,320,320,1,6,6,1,1,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
8,7,1,1662,107445,119383,549,549,549,2,2,4,1,1,4,0
2,7,1,1402,79966,99957,463,463,463,1,54,4,3,3,4,1
4,2,1,3079,131148,163934,1017,1017,1017,2,54,8,3,3,4,2
4,6,1,1799,118924,148655,594,594,594,2,2,4,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,3049,246974,263304,1007,1007,1007,3,4,6,1,1,4,6
