Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,0
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
0,2,1,2476,144414,160460,0,0,0,2,54,8,1,1,4,0
1,6,1,2549,132536,165670,0,0,0,2,6,12,3,3,4,1
2,4,1,2463,143841,159823,0,0,0,2,56,12,1,1,4,2
4,8,1,2600,135272,169089,0,0,0,2,6,12,3,3,4,3
6,8,1,2543,131954,164942,0,0,0,2,4,8,2,2,4,4
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
