Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,4,0,2492,129813,162266,0,0,0,2,52,4,2,2,3,0
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,1
0,1,0,1010,152351,165438,0,0,0,2,4,4,1,1,3,2
0,5,1,2508,146907,163229,0,0,0,2,54,8,1,1,3,0
4,5,1,1714,89043,111303,0,0,0,2,2,4,3,3,3,1
4,9,1,1752,102429,113809,0,0,0,2,6,12,1,1,3,2
9,10,1,2456,128105,160131,0,0,0,2,54,8,2,2,3,3
5,7,1,0,100000,100000,0,0,0,1,2,2,1,1,3,4
5,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,5
7,9,1,0,100000,100000,0,0,0,1,2,2,1,1,3,6
