Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
5,4,0,1039,82514,91682,343,343,343,1,2,2,1,1,3,0
5,10,0,2971,153125,191406,981,981,981,2,4,8,2,2,3,1
0,1,0,0,100000,100000,0,0,0,1,2,2,1,1,3,2
0,4,0,0,100000,100000,0,0,0,1,2,2,1,1,3,3
1,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,4
4,5,0,0,100000,100000,0,0,0,1,2,2,1,1,3,5
1,4,0,1201,163374,179217,397,397,397,2,6,6,1,1,3,6
1,0,1,970,43266,54082,321,321,321,1,2,2,3,3,3,0
0,4,1,1064,57330,63700,352,352,352,1,2,2,1,1,3,1
9,10,1,2601,138828,173534,859,859,859,2,54,8,3,3,3,2
7,10,1,0,100000,100000,0,0,0,1,2,2,1,1,3,3
