Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
0,1,0,1718,89035,111293,0,0,0,2,2,4,2,2,4,0
1,6,0,1825,106012,117791,0,0,0,2,56,12,1,1,4,1
6,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,2
7,8,0,0,100000,100000,0,0,0,1,2,2,1,1,4,3
7,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,4
8,10,0,0,100000,100000,0,0,0,1,2,2,1,1,4,5
0,2,1,1747,90850,113562,0,0,0,2,4,8,2,2,4,0
4,8,1,1675,87247,109058,0,0,0,2,4,8,3,3,4,1
6,8,1,1662,86144,107680,0,0,0,2,4,8,2,2,4,2
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,3
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
2,7,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,1709,188916,211144,0,0,0,3,6,10,1,1,4,8
