Src_node,Dst_node,Carrier_ID,Users_count,Min_Required_Lightpath_Bandwidth,Max_Required_Lightpath_Bandwidth,Priority_1,Priority_2,Priority_3,Number of lightpaths,Payment,Flat_Payment,Request_Priority,Final_Priority,From_DCP,Path_ID
2,4,0,1491,67963,75514,493,493,493,1,6,6,1,1,4,0
4,6,0,0,100000,100000,0,0,0,1,2,2,1,1,4,1
1,8,1,1420,43299,54123,469,469,469,1,6,6,2,2,4,0
0,2,1,1036,48311,60388,342,342,342,1,4,4,2,2,4,1
4,2,1,755,68816,76462,250,250,250,1,6,6,1,1,4,2
6,8,1,2843,135016,168769,939,939,939,2,54,8,3,3,4,3
0,1,1,0,100000,100000,0,0,0,1,2,2,1,1,4,4
0,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,5
1,2,1,0,100000,100000,0,0,0,1,2,2,1,1,4,6
1,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,7
2,4,1,0,100000,100000,0,0,0,1,2,2,1,1,4,8
2,7,1,2811,232926,266157,928,928,928,3,8,14,1,1,4,9
